spotify_track_uri,track_name,artist_name,album_name,tags,danceability,energy,valence,tempo,loudness,acousticness,instrumentalness,speechiness,liveness,key,mode,time_signature,track_id,artist_id
spotify:track:5N5fp1lYSORdZbWanACki9,Bonita Applebum,A Tribe Called Quest,The Anthology,"['hip hop', 'hip-hop & rap']",0.87,0.58,0.66,91.92,-7.94,0.07,0.02,0.17,0.42,11.0,1.0,4.0,5454,40
spotify:track:4hObp5bmIJ3PP3cKA9K9GY,Don't Worry Be Happy,Bobby McFerrin,Simple Pleasures,"['jazz', 'pop', 'soundtrack', 'audiobooks']",0.64,0.17,0.78,67.87,-22.59,0.88,0.0,0.16,0.06,11.0,1.0,4.0,5455,270
spotify:track:21jKCf0JGzixKVrKtf3AZx,WEBBIE (with Easton Fitz),Jordan Ward,moreward(FORWARD),"['r&b', 'r&b, funk & soul']",0.61,0.26,0.29,110.75,-11.17,0.88,0.37,0.07,0.09,6.0,1.0,4.0,5456,949
spotify:track:0IVyQJpAKKLzYELawFxCqT,Waiting For,rum.gold,aiMless,"['r&b', 'r&b, funk & soul', 'soul']",0.74,0.38,0.6,122.04,-11.64,0.2,0.0,0.08,0.08,2.0,0.0,4.0,5457,2176
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,Dizzy up the Girl,"['alternative', 'pop', 'rock']",0.32,0.72,0.5,155.93,-8.07,0.0,0.0,0.04,0.09,11.0,0.0,3.0,5458,1878
spotify:track:5m4HdQxM81GHtLhyQjEPkh,Garage Rooftop,Q,The Shave Experiment (Director's Cut),"['alternative', 'r&b']",0.48,0.53,0.31,104.97,-8.42,0.15,0.0,0.08,0.09,11.0,0.0,4.0,5459,1534
spotify:track:6K2anECyrckidwf5wxS78Q,NBAYOUNGBOAT,Lil Yachty,Lil Boat 2,"['hip hop', 'hip-hop & rap']",0.77,0.81,0.36,82.42,-2.97,0.05,0.0,0.31,0.11,11.0,1.0,4.0,5460,1140
spotify:track:7kjL0ldXgBwZ3xOzA0WHMD,To Be Hunted,Childish Gambino,Atavista,"['hip hop', 'hip-hop & rap', 'pop']",0.63,0.72,0.5,114.99,-6.11,0.03,0.0,0.04,0.61,5.0,0.0,4.0,5461,370
spotify:track:7aNW0M1R6eUnoXKpN2HncV,HEADY,Reaper,heady,['alternative'],0.65,0.58,0.54,115.05,-6.63,0.02,0.0,0.03,0.23,1.0,1.0,4.0,5462,1577
spotify:track:4r6nfH8MlWFLGXRpaNmfcv,Nova Scotia 500,Boyscott,Goose Bumps,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.6,0.77,0.48,135.1,-4.52,0.05,0.73,0.03,0.36,6.0,0.0,4.0,5463,282
spotify:track:4oYzwOTWpP3JTyKrTHJtqw,Awaken,Big Wild,Superdream,"['electro', 'dance', 'electronic', 'pop', 'rock']",0.49,0.34,0.12,139.99,-8.88,0.75,0.0,0.04,0.3,2.0,1.0,3.0,5464,236
spotify:track:0IX5OFffosy8wk16m1IFCa,Drugs N Hella Melodies (feat. Kali Uchis),Don Toliver,Life of a DON,"['hip hop', 'hip-hop & rap']",0.57,0.64,0.33,146.91,-7.53,0.16,0.0,0.09,0.11,1.0,0.0,4.0,5465,527
spotify:track:63yYHcLActQugvBAugqZ1j,out there,sunflwr,out there,"['electro', 'chill out/trip-hop/lounge', 'electronic']",0.85,0.42,0.53,125.03,-13.95,0.75,0.68,0.27,0.17,3.0,0.0,4.0,5466,2190
spotify:track:6hUTzxvNiJ1c0lYqgoOTBW,Motel 6,River Whyless,"Kindness, A Rebel","['folk', 'singer/songwriter']",0.49,0.44,0.13,168.13,-8.95,0.3,0.0,0.03,0.1,4.0,1.0,3.0,5467,1598
spotify:track:7qbCY2WYtIKjcTLAOtqliw,Song For Lovers,Bachelors of Science,Science Fiction,"['electro', 'dance', 'electronic']",0.51,0.86,0.05,87.49,-4.5,0.0,0.64,0.04,0.06,0.0,1.0,4.0,5468,195
spotify:track:0o4riTrl92aNQxEOPh1IQC,Monday to Monday,Roy Woods,Say Less,"['r&b', 'r&b, funk & soul']",0.62,0.59,0.45,77.55,-6.75,0.61,0.0,0.04,0.19,6.0,0.0,4.0,5469,1617
spotify:track:7m4fQgZSrRg7lskCXWxbro,Morning mudd,Yeat,Up 2 Më,"['hip hop', 'hip-hop & rap']",0.48,0.51,0.25,137.75,-7.49,0.04,0.0,0.33,0.35,8.0,1.0,4.0,5470,2064
spotify:track:1himTHH8wqYuXLFNgzvk2F,A Beautiful Life,Peter Cat Recording Co.,BETA,"['alternative', 'pop']",0.67,0.35,0.46,93.97,-9.85,0.84,0.03,0.03,0.1,2.0,1.0,4.0,5471,1486
spotify:track:1XrSjpNe49IiygZfzb74pk,What Once Was,Her's,Songs of Her's,"['alternative', 'rock', 'indie rock']",0.52,0.88,0.47,145.58,-4.38,0.18,0.01,0.03,0.21,3.0,0.0,3.0,5472,777
spotify:track:6IOTukhTcumU9dtAk1OLLF,leavemealone,Fred again..,USB,"['electro', 'dance', 'electronic']",0.68,0.88,0.1,174.05,-4.5,0.01,0.02,0.05,0.57,0.0,1.0,4.0,5473,663
spotify:track:0YkUwXxnTkeJBvt5upeEtP,From Florida With Love,Drake,Dark Lane Demo Tapes,"['hip hop', 'hip-hop & rap']",0.79,0.48,0.48,80.51,-7.84,0.77,0.0,0.2,0.1,6.0,0.0,4.0,5474,532
spotify:track:79zsacpuw9n95zYiTB1FN8,bliss,Remi Soul,Feel Too Much,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul']",0.67,0.21,0.68,77.97,-19.54,0.36,0.22,0.09,0.14,1.0,1.0,4.0,5475,1582
spotify:track:1g4DPOlfsDTIzq9fTU2SFE,Geronimo,Don Toliver,Love Sick,"['hip hop', 'hip-hop & rap']",0.74,0.56,0.45,125.03,-6.72,0.49,0.0,0.05,0.19,10.0,0.0,4.0,5476,527
spotify:track:2Q3jFbyE61mCjS3SkW4toJ,Race My Mind,Drake,Certified Lover Boy,"['hip hop', 'hip-hop & rap']",0.49,0.64,0.78,174.07,-7.19,0.18,0.0,0.26,0.16,10.0,1.0,4.0,5477,532
spotify:track:5wV6fTRIBubEotV5pjpF3T,Le Monde,Thievery Corporation,Mirror Conspiracy,"['jazz', 'electro', 'electronic', 'dance']",0.65,0.37,0.46,136.04,-12.95,0.35,0.06,0.06,0.17,10.0,0.0,4.0,5478,1918
spotify:track:1CJO1NdPdtnkJBrEx6As65,Cruisin' (feat. Yeat),Childish Gambino,Bando Stone and The New World,['pop'],0.37,0.46,0.67,84.16,-8.41,0.18,0.0,0.39,0.23,0.0,0.0,3.0,5479,370
spotify:track:66VXoNDvMJjEtfVkhXojrp,100 Roses,FKJ,Ylang Ylang EP,"['alternative', 'electro', 'electronic']",0.61,0.38,0.2,82.97,-10.0,0.75,0.59,0.07,0.31,4.0,0.0,4.0,5480,620
spotify:track:1UO1PYJ5sltAPNroys7ArW,Winny,Fred again..,USB,"['electro', 'dance', 'electronic']",0.55,0.69,0.09,140.02,-7.31,0.0,0.0,0.12,0.31,1.0,1.0,4.0,5481,663
spotify:track:3v7n5DAfjk8QptjWobnt8O,kawamurra,sunflwr,kawamurra,"['electro', 'chill out/trip-hop/lounge', 'dance', 'electronic', 'techno/house']",0.98,0.53,0.29,126.0,-9.67,0.17,0.08,0.22,0.09,11.0,0.0,4.0,5482,2190
spotify:track:5bLqH2TKLlNKqGqZZpASDm,Lavendel,ATRIP,TANZPARTEI (Mixtape),"['electro', 'dance', 'electronic']",0.6,0.73,0.38,132.99,-8.39,0.66,0.95,0.04,0.22,11.0,0.0,4.0,5483,64
spotify:track:4pP1VBqc6uO8Tir2kLFckM,Moon,Amaria,Moon,"['r&b', 'r&b, funk & soul', 'soul']",0.81,0.44,0.68,129.01,-9.33,0.24,0.04,0.08,0.28,8.0,0.0,4.0,5484,109
spotify:track:58MeeOMk6PMQxXWY9YCNPD,Next Levels,King Geedorah,Take Me To Your Leader,"['electro', 'electronic', 'hip hop', 'hip-hop & rap']",0.73,0.56,0.9,92.81,-11.26,0.65,0.0,0.24,0.26,6.0,1.0,4.0,5485,1048
spotify:track:5FSvy2wYKnurBi0Nq3wR9F,Punk Rocky,A$AP Rocky,Punk Rocky,"['hip hop', 'hip-hop & rap', 'pop']",0.64,0.85,0.64,140.04,-4.13,0.01,0.03,0.03,0.15,0.0,1.0,4.0,5486,45
spotify:track:0g8A6lSYXCbVtEtGhvHEhb,"Betcha By Golly, Wow",The Stylistics,The Best Of The Stylistics and More 30th Anniversary Edition,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.35,0.53,0.49,140.9,-7.95,0.52,0.0,0.03,0.3,3.0,1.0,4.0,5487,1911
spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,A Boogie Wit da Hoodie,Artist,"['hip hop', 'hip-hop & rap']",0.95,0.65,0.96,127.98,-6.6,0.22,0.0,0.21,0.06,5.0,1.0,4.0,5488,38
spotify:track:0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,Lonerism,"['alternative', 'rock']",0.3,0.9,0.49,149.51,-2.35,0.03,0.64,0.06,0.11,2.0,0.0,4.0,5489,1840
spotify:track:4E6a0vSP3BgYsg2sCePUih,Tried Our Best,Drake,For All The Dogs Scary Hours Edition,"['hip hop', 'hip-hop & rap']",0.57,0.3,0.18,84.09,-13.41,0.87,0.0,0.05,0.16,8.0,0.0,3.0,5490,532
spotify:track:6vTtCOimcPs5H1Jr9d0Aep,Sour Times,Portishead,Dummy,"['jazz', 'electro', 'electronic', 'rock']",0.7,0.64,0.56,94.08,-6.7,0.05,0.31,0.04,0.1,8.0,0.0,4.0,5491,1520
spotify:track:6yQAH8LepNqL6C8T9bGlpH,lisa rowe,sunflwr,lullaby for lisa rowe,"['electro', 'dance', 'electronic']",0.81,0.67,0.39,118.32,-11.53,0.06,0.6,0.06,0.15,9.0,1.0,4.0,5492,2190
spotify:track:3d8PDk3B4am5c6TsUCznUW,Shut It Down,Drake,Thank Me Later,"['hip hop', 'hip-hop & rap', 'r&b', 'r&b, funk & soul', 'rock']",0.59,0.43,0.4,119.91,-9.3,0.41,0.0,0.07,0.1,9.0,0.0,4.0,5493,532
spotify:track:6lJxjmUZ0EcZoxyKNhOOGa,Maroon,Kevin Abstract,Blush,['alternative'],0.48,0.78,0.82,76.22,-6.0,0.27,0.0,0.16,0.76,1.0,1.0,4.0,5494,1031
spotify:track:6bQnov5zdkxiWKh35THilJ,Listen,Bill Frisell,The Intercontinentals,"['jazz', 'latin', 'rock', 'folk', 'singer/songwriter']",0.52,0.38,0.33,132.14,-12.17,0.92,0.9,0.03,0.1,4.0,1.0,4.0,5495,240
spotify:track:4xy57dr5jglPfRqAZn0wiw,Freezing,Peter Cat Recording Co.,Bismillah,"['alternative', 'pop', 'indie pop']",0.67,0.39,0.32,126.05,-15.02,0.76,0.0,0.16,0.08,0.0,1.0,4.0,5496,1486
spotify:track:0ccoGCaOFCxI6pHixrQpKj,Neverender,Justice,Neverender,"['electro', 'electronic']",0.56,0.44,0.42,116.99,-10.01,0.03,0.0,0.06,0.23,6.0,0.0,4.0,5497,973
spotify:track:6CUd1vAgBaRiimFDJblyFb,"Roots (feat. JID, Charlie Wilson)",Aminé,Limbo,"['rap', 'hip-hop', 'trap', 'hip hop', 'american', 'portland', 'pop', 'hip house']",,,,,,,,,,,,,5498,119
spotify:track:1Zqs6A90va6FUxQ7KJAckG,...baby one more time,The Marías,...baby one more time,['pop'],0.71,0.17,0.68,180.0,-15.43,0.64,0.02,0.05,0.11,0.0,0.0,4.0,5499,1892
spotify:track:2V9aEWXPvRmprVTZmTYf1J,Would You,Kehina,Would You,"['r&b', 'r&b, funk & soul', 'soul']",0.77,0.15,0.94,130.02,-12.7,0.57,0.03,0.05,0.11,11.0,1.0,4.0,5500,1015
spotify:track:5qKEArG4jwMAYTAsuG4rpH,Feel It,Cupidon,Feel It,"['electro', 'dance', 'electronic']",0.77,0.65,0.46,120.91,-6.42,0.43,0.12,0.13,0.08,1.0,1.0,4.0,5501,436
spotify:track:7CIvyuVoWcY0LgUYa1aR5J,SOLO STEPPIN CRETE BOY,Lil Yachty,Slide,"['hip hop', 'hip-hop & rap']",0.76,0.66,0.55,90.02,-6.8,0.04,0.0,0.08,0.18,8.0,0.0,4.0,5502,1140
spotify:track:1Mi6uegC4pRxQZw1CB5Fk9,Can It Be All So Simple / Intermission,Wu-Tang Clan,Enter The Wu-Tang (36 Chambers) [Expanded Edition],"['hip hop', 'hip-hop & rap', 'rock']",0.68,0.25,0.44,91.49,-17.79,0.82,0.0,0.56,0.23,9.0,0.0,4.0,5503,2037
spotify:track:5O5UV6RH03cYfL5DaA2qwd,Stone,Collard,Stone,['r&b'],0.89,0.3,0.7,149.91,-7.45,0.51,0.0,0.09,0.07,3.0,0.0,4.0,5504,408
spotify:track:2Pb0ra5Zbs5AwbhQURwd2n,special,strongboi,ep 1,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.6,0.05,0.78,92.67,-7.98,0.46,0.0,0.54,0.39,7.0,1.0,4.0,5505,2189
spotify:track:66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,Parcels,Tieduprightnow,"['alternative', 'pop', 'rock', 'indie rock/pop rock', 'folk', 'indie pop/folk']",0.86,0.53,0.74,102.03,-7.99,0.29,0.0,0.05,0.08,5.0,0.0,4.0,5506,1475
spotify:track:3bbnNExO2iouAKlIKI1OCr,be mine,strongboi,ep 1,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.68,0.58,0.8,93.93,-7.02,0.37,0.01,0.02,0.13,6.0,1.0,4.0,5507,2189
spotify:track:6qqq5zPYV7U4UsKnGC82tw,Daydreaming,NxWorries,Daydreaming,"['hip hop', 'hip-hop & rap']",0.68,0.58,0.44,74.02,-9.84,0.22,0.39,0.03,0.07,1.0,1.0,4.0,5508,1407
spotify:track:53oC9lu6vxNkNpSN9J8dIT,Keep You Kimi,Hird,Moving On,"['jazz', 'electro', 'electronic']",0.63,0.43,0.29,109.99,-14.74,0.13,0.0,0.04,0.06,5.0,1.0,4.0,5509,782
spotify:track:0cr4j4bhchcuO86N9wAvH8,Dos Uvas,Pale Jay,The Celestial Suite,"['r&b', 'r&b, funk & soul', 'soul']",0.48,0.7,0.32,76.5,-6.19,0.05,0.87,0.03,0.13,7.0,0.0,4.0,5510,1466
spotify:track:4V39g6E2bxNQTmq2hlXJdZ,Mount Olympus,femdot.,Mount Olympus,"['hip hop', 'hip-hop & rap', 'pop']",0.66,0.61,0.43,93.8,-9.93,0.66,0.0,0.34,0.17,6.0,0.0,4.0,5511,2124
spotify:track:3NxAG2ni1lLa8RKL6a0INc,Childs Play,Drake,Views,"['hip hop', 'hip-hop & rap']",0.75,0.48,0.29,80.01,-11.24,0.02,0.0,0.11,0.2,10.0,0.0,4.0,5512,532
spotify:track:7b2Uwgd1SxeNmjkiJabvCq,I Want Someone Badly,Jeff Buckley,Grace (Legacy Edition),"['pop', 'rock']",0.44,0.35,0.17,127.86,-7.0,0.37,0.0,0.03,0.31,1.0,1.0,3.0,5513,905
spotify:track:5JgwduVdBUdVSRhawkFyno,Busenfreund,Tosca,Suzuki,"['jazz', 'electro', 'dance', 'electronic']",0.75,0.88,0.43,110.01,-9.27,0.1,0.87,0.04,0.11,2.0,1.0,4.0,5514,1945
spotify:track:5Efqt72jtcTBDAishjtd2R,SPEAKING OUT LOUD,JEV,SPEAKING OUT LOUD,"['electro', 'dance', 'electronic', 'techno/house']",0.66,0.72,0.13,129.99,-8.66,0.07,0.07,0.03,0.12,1.0,1.0,4.0,5515,852
spotify:track:0Oz9CCP1IujEOQOxDez6aF,Stuntin,KAYTRANADA,TIMELESS,"['electro', 'dance', 'electronic']",0.86,0.75,0.61,111.98,-3.96,0.0,0.01,0.1,0.09,7.0,1.0,4.0,5516,986
spotify:track:0b6xZk9f96N77BfmYWnQNC,Mama's Boy,Dominic Fike,Sunburn,"['alternative', 'pop']",0.81,0.35,0.6,78.96,-7.55,0.15,0.71,0.03,0.19,9.0,1.0,4.0,5517,524
spotify:track:6LghA3bvjS9btadUaJt4Io,My Dirty Desire,Pale Jay,Bewilderment,"['r&b', 'r&b, funk & soul', 'soul']",0.56,0.61,0.55,103.96,-7.04,0.62,0.86,0.02,0.2,4.0,0.0,4.0,5518,1466
spotify:track:7KCqZps5Tu9UoRT4vRVHQ8,Be Your Girl,Freak Slug,I Blow Out Big Candles,"['alternative', 'rock', 'indie rock']",0.63,0.54,0.45,120.07,-5.9,0.47,0.03,0.03,0.12,2.0,1.0,4.0,5519,662
spotify:track:4X4NrHp5VpibgirzuImxXd,Merry Go Round,The Equatics,Doin It!!!!,"['hip hop', 'hip-hop & rap', 'r&b', 'soul']",0.51,0.46,0.59,131.84,-10.62,0.01,0.0,0.03,0.22,0.0,0.0,4.0,5520,1876
spotify:track:3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,Dreamland,"['pop', 'rock']",0.76,0.53,0.53,80.87,-6.9,0.44,0.0,0.09,0.09,11.0,1.0,4.0,5521,721
spotify:track:5467KZaTToEB680WvOd9w5,Ocean Prime (feat. Boldy James),The Alchemist,Yacht Rock 2,"['hip hop', 'hip-hop & rap']",0.58,0.6,0.69,49.31,-8.44,0.74,0.0,0.46,0.72,2.0,1.0,5.0,5522,1861
spotify:track:3zO9wtA6jlO2C3XCVCXCtf,Different Masks For Different Days,FKJ,V I N C E N T,"['alternative', 'electro', 'electronic', 'pop', 'indie pop']",0.42,0.44,0.13,170.84,-10.16,0.91,0.93,0.04,0.15,10.0,0.0,3.0,5523,620
spotify:track:3DQalZr5MMronyXey929Jt,Me + You,ATRIP,TANZPARTEI (Mixtape),"['electro', 'dance', 'electronic']",0.53,0.93,0.33,136.07,-5.02,0.0,0.88,0.08,0.14,8.0,1.0,4.0,5524,64
spotify:track:6UjwKoH47d2FveB38u8Si9,lost souls (with Brent Faiyaz),Baby Keem,The Melodic Blue (Deluxe),"['hip hop', 'hip-hop & rap']",0.65,0.35,0.18,169.99,-7.67,0.49,0.0,0.4,0.15,1.0,0.0,4.0,5525,194
spotify:track:5KYOcGJM1wQHwrE6rVfg9y,Company Pt. 3,Don Toliver,Love Sick,"['hip hop', 'hip-hop & rap']",0.64,0.6,0.36,129.91,-4.25,0.18,0.0,0.03,0.53,1.0,0.0,4.0,5526,527
spotify:track:07oVB2BTnBp1RBQ5gdbWLA,4Me 4Me,Malcolm Todd,4Me 4Me,['alternative'],0.57,0.66,0.67,150.01,-7.64,0.52,0.11,0.06,0.56,8.0,0.0,4.0,5527,1232
spotify:track:6KzI6EM1QYyOq5oudPlcWT,Alive!,Bakar,Alive!,"['alternative', 'pop', 'indie pop', 'rock', 'indie rock']",0.75,0.74,0.58,97.03,-5.41,0.52,0.0,0.03,0.09,8.0,0.0,4.0,5528,202
spotify:track:37Hm5HfyqlF8SWK4HRRdgO,Candy Wrappers,Summer Salt,Happy Camper,"['alternative', 'pop', 'rock', 'indie rock']",0.72,0.51,0.49,95.0,-9.39,0.67,0.01,0.04,0.26,5.0,1.0,4.0,5529,1795
spotify:track:6iP5RyT5UYri2lBXF5HXPv,Scatterbrain,DLG.,Scatterbrain,"['pop', 'r&b', 'r&b, funk & soul', 'soul']",0.86,0.32,0.4,110.04,-12.06,0.02,0.02,0.12,0.11,9.0,0.0,4.0,5530,462
spotify:track:5KdfaHdg2mYtccCtPQrIhF,FUNKENTOLOGY,BLK ODYSSY,BLK VINTAGE,"['r&b', 'r&b, funk & soul', 'soul']",0.51,0.47,0.38,148.38,-8.55,0.21,0.02,0.35,0.11,7.0,0.0,4.0,5531,182
spotify:track:4RhEjZ6bRhEMNvTWVNlato,Pillow,Malcolm Todd,Sweet Boy,['alternative'],0.51,0.42,0.38,135.99,-10.66,0.88,0.0,0.03,0.1,0.0,1.0,3.0,5532,1232
spotify:track:1HMQmOWrkieKYWlFsjUP3D,Bloom - Bonus Track,The Paper Kites,Woodland,"['alternative', 'folk', 'singer/songwriter']",0.59,0.42,0.42,96.0,-9.79,0.88,0.0,0.02,0.11,1.0,1.0,4.0,5533,1899
spotify:track:5vcRoCPrXD5IQjUfA5XK5W,BUSSDOWN,Jordan Ward,FORWARD,"['pop', 'r&b']",0.58,0.4,0.07,97.47,-13.34,0.93,0.0,0.03,0.08,5.0,1.0,4.0,5534,949
spotify:track:4sFnOjqO3s7Iphbg2MPKDd,HOT UPTOWN (feat. Drake),Camila Cabello,"C,XOXO",['pop'],0.77,0.74,0.68,128.04,-7.36,0.34,0.0,0.27,0.13,5.0,0.0,4.0,5535,325
spotify:track:3M765sMfXZadDRpUwcGKJV,Alter Ego,El Michels Affair,Glorious Game,"['hip hop', 'hip-hop & rap']",0.6,0.58,0.91,131.98,-6.42,0.58,0.0,0.07,0.1,6.0,1.0,3.0,5536,571
spotify:track:4mY6K0hRQlpOs3hyTNOcKe,THICKRICK,Dominic Fike,14 minutes,['alternative'],0.73,0.33,0.7,81.52,-10.93,0.64,0.0,0.06,0.08,0.0,1.0,4.0,5537,524
spotify:track:6vDH7DeS588qqrbxDuj6MU,State Line,The Dip,The Dip,"['pop', 'r&b', 'r&b, funk & soul']",0.6,0.49,0.7,88.81,-6.64,0.43,0.0,0.08,0.11,11.0,1.0,4.0,5538,1875
spotify:track:60CWCjf0g1HxzmzL9dst2v,THAT'S MY GIRL,Frank Sativa,BEDROOM FILES,"['alternative', 'r&b', 'r&b, funk & soul', 'soul']",0.66,0.18,0.56,172.67,-12.6,0.14,0.01,0.04,0.07,5.0,0.0,4.0,5539,659
spotify:track:0fiYgCHwsq1qx0lMlct6ch,drifting - kryptogram remix,Night Tapes,drifting,"['alternative', 'electro', 'electronic']",0.77,0.77,0.53,126.29,-6.71,0.02,0.32,0.12,0.1,6.0,0.0,4.0,5540,1383
spotify:track:2OqGfyw3dx6GikP01EwLYf,Let You In,Marlon Funaki,Let You In,['alternative'],0.71,0.57,0.7,147.95,-9.86,0.45,0.01,0.06,0.12,7.0,0.0,4.0,5541,1250
spotify:track:3SktMqZmo3M9zbB7oKMIF7,Gravity,John Mayer,Continuum,"['pop', 'rock', 'folk', 'singer/songwriter']",0.75,0.33,0.24,123.8,-9.88,0.73,0.0,0.03,0.24,7.0,1.0,3.0,5542,937
spotify:track:1JFt4HzBxWRDKbMyHRFvpP,Inside of My Eyelids,DLG.,Inside of My Eyelids,['pop'],0.6,0.31,0.42,135.92,-13.45,0.69,0.0,0.54,0.15,3.0,0.0,5.0,5543,462
spotify:track:4dEHgrFQJ3kiztCS8sG5oA,Surface (feat. A2),Etta Bond,He's Mine,"['r&b', 'r&b, funk & soul', 'soul']",0.66,0.53,0.32,71.96,-6.16,0.31,0.0,0.1,0.17,5.0,0.0,4.0,5544,608
spotify:track:6EOJjwcPgGWe98IDyCsBmY,In The Waiting Line,Zero 7,Simple Things,"['jazz', 'electro', 'dance', 'electronic', 'rock']",0.56,0.37,0.4,78.99,-11.64,0.78,0.22,0.03,0.1,5.0,1.0,4.0,5545,2094
spotify:track:3R1XKFgSo7a8paa77cZCM0,Ladygirl,Malcolm Todd,Sweet Boy,['alternative'],0.63,0.52,0.53,84.88,-8.16,0.81,0.0,0.13,0.32,2.0,1.0,3.0,5546,1232
spotify:track:2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),Drake,For All The Dogs,"['hip hop', 'hip-hop & rap']",0.66,0.67,0.14,136.95,-8.4,0.05,0.0,0.27,0.21,8.0,1.0,4.0,5547,532
spotify:track:02Ud4rjBmFw7NYpAH5wLMT,sugarhoneyiceicetea,SEB,moving on / sugarhoneyiceicetea,['pop'],0.66,0.73,0.85,158.03,-6.14,0.28,0.0,0.05,0.13,5.0,1.0,4.0,5548,1633
spotify:track:6n34hL7CBdTVeekAeprHow,Cutting Loose,Disco Lines,Cutting Loose,"['electro', 'dance']",0.77,0.79,0.37,129.03,-6.68,0.0,0.01,0.07,0.11,8.0,1.0,4.0,5549,516
spotify:track:3aGsNK0Njz9JMTg93ObtHy,CHAMPION SOUND,Jordan Ward,CHAMPION SOUND,"['r&b', 'r&b, funk & soul']",0.4,0.55,0.85,86.35,-9.37,0.88,0.22,0.05,0.09,1.0,0.0,4.0,5550,949
spotify:track:3v1d12O8WEj5H9eFID7HBn,Helicopter,A$AP Rocky,Helicopter,"['hip hop', 'hip-hop & rap']",0.68,0.66,0.23,134.03,-3.97,0.0,0.0,0.03,0.11,1.0,1.0,4.0,5551,45
spotify:track:7ChXvbTy4bFou6VTn0XZKa,Baby again..,Fred again..,USB,"['electro', 'dance', 'electronic']",0.85,0.72,0.33,126.98,-7.67,0.0,0.0,0.05,0.07,2.0,1.0,4.0,5552,663
spotify:track:4qRcjFkFqSpLBzcbLDt7HL,Ambarsariya,Sona Mohapatra,Fukrey,"['asian', 'bollywood', 'soundtrack', 'film ost', 'ost']",0.65,0.46,0.75,180.07,-7.63,0.57,0.0,0.04,0.11,4.0,0.0,4.0,5553,1758
spotify:track:06c7zIhhtyfmpuJUgkP9aM,"Jiya Dhadak Dhadak Jaye - From ""Kalyug""",Rahat Fateh Ali Khan,Best Old Songs,"['sufi', 'qawwali', 'pakistani', 'bollywood', 'hindi', 'rahat fateh ali khan', 'pakistan', 'indian']",0.68,0.53,0.4,119.95,-9.74,0.16,0.0,0.03,0.12,0.0,1.0,4.0,5554,1564
spotify:track:5kXM2mCyeEgQJlmdsmzKZG,NEED A BREAK (SLOW DOWN),LAMANT,NEED A BREAK (COMPLETE PACK),"['electro', 'dance', 'electronic']",0.7,0.42,0.3,113.99,-14.1,0.44,0.79,0.05,0.23,2.0,1.0,4.0,5555,1077
spotify:track:6y5HLopYu7Uu0hYwVBj4T6,palm of my hands,John Summit,Comfort In Chaos,"['electro', 'dance']",0.6,0.91,0.19,170.0,-5.36,0.18,0.25,0.07,0.64,1.0,0.0,4.0,5556,938
spotify:track:6U5h4WhbYufaRGXQhnileY,solo,Fred again..,solo,"['electro', 'dance', 'electronic']",0.65,0.93,0.94,139.98,-4.88,0.02,0.0,0.03,0.05,1.0,1.0,4.0,5557,663
spotify:track:39sGDx9LdItlrMKBNl1JkL,solo,Fred again..,USB,"['electro', 'dance', 'electronic']",0.65,0.93,0.94,139.98,-4.88,0.02,0.0,0.03,0.05,1.0,1.0,4.0,5558,663
spotify:track:53QU4VFO8QZr2m1Srrpar5,Eyelar (shutters),Fred again..,Actual Life 3 (January 1 - September 9 2022),"['house', 'electronic', 'uk garage', 'dance', 'british', 'deep house', 'progressive house', 'stutter house']",0.68,0.64,0.08,112.03,-8.93,0.29,0.78,0.14,0.35,5.0,0.0,4.0,5559,663
spotify:track:7rjtwubvFpMtchNnQf4Nwf,Bet You Didn't Need,Daniel Allan,Bet You Didn't Need,"['electro', 'dance', 'electronic']",0.74,0.77,0.28,135.01,-6.29,0.61,0.37,0.06,0.11,2.0,0.0,4.0,5560,477
spotify:track:001FYsI7fPucdnDc2twhuu,If U Want My Heart,KETTAMA,Archangel,"['electro', 'electronic']",0.51,0.98,0.57,144.97,-5.31,0.0,0.61,0.04,0.05,11.0,0.0,4.0,5561,987
spotify:track:5swZvDSi78Znk4rlmwHNnj,House Song,Searows,House Song,"['alternative', 'folk']",0.39,0.13,0.14,124.77,-19.05,0.89,0.15,0.04,0.12,2.0,1.0,4.0,5562,1696
spotify:track:5RXjt2s4HBJw3TcaAzwSrD,End Of The World,Searows,End Of The World,"['folk', 'singer/songwriter']",0.49,0.26,0.33,135.96,-12.78,0.93,0.0,0.03,0.11,7.0,1.0,4.0,5563,1696
